kind,unit,label,method,site,mean_weight,sd_weight,n_edges_on_skeleton,mean_weight_on_skeleton,strength_skeleton,within_module_mean,strength_lioness,sum_tu,river_basin,stream_order,UDF,lat,lon,n_det,mean_log,basin
conc,Danube_Lower,Lower Danube,bonobo,EUS_348,0.185254156297288,0.316392920979956,440,0.743697173119681,350.146758458883,0.753557171859944,381.039215506039,40.823576540220024,Danube,8.0,0.5,44.140467,27.031433,55,0.2178646573292677,Danube
conc,Danube_Lower,Lower Danube,bonobo,EUS_349,0.174153486290765,0.336609863822818,440,0.748944239695667,351.87858824322,0.759758831887458,408.191983322707,97.14936432667852,Danube,1.0,0.0,45.483273,28.182089,54,0.20880565297137352,Danube
conc,Danube_Lower,Lower Danube,bonobo,EUS_350,0.182478523223424,0.326417233639118,440,0.750016726226327,352.799669832046,0.762702236163334,378.041028581504,34.509132230772025,Danube,8.0,0.7,45.460833,28.251667,54,0.23210137207479803,Danube
conc,Danube_Lower,Lower Danube,bonobo,EUS_351,0.186322500855233,0.319922006468634,440,0.749274052571864,352.501039524325,0.760594583645723,378.647883445855,9.554443684740518,Danube,8.0,0.7,45.428611,29.279444,52,0.1980522018672421,Danube
conc,Danube_Lower,Lower Danube,bonobo,EUS_352,0.175985148390386,0.303651689666088,440,0.72430133012472,341.939822836207,0.741963132702048,341.106244628914,20.101829819234418,Danube,2.0,,45.834291,19.632112,50,0.24812838394610212,Danube
conc,Danube_Lower,Lower Danube,bonobo,EUS_353,0.188307406923402,0.302456723682625,440,0.729105568298804,343.610173580711,0.749568242313889,355.023735636948,1.6877675456980268,Danube,2.0,,45.86677,19.613436,38,0.07354573120923641,Danube
conc,Danube_Lower,Lower Danube,bonobo,EUS_354,0.202759660228926,0.299584712246262,440,0.739777991060324,348.543640770278,0.7515293273814,353.002827378957,1.567630243037741,Danube,2.0,0.0,45.882276,19.608185,33,-0.025563048983860154,Danube
conc,Danube_Lower,Lower Danube,bonobo,EUS_355,0.183306030180497,0.33952724515095,440,0.765540099834918,360.156651395834,0.77656177063506,479.328181905946,4.686918958326008,Danube,3.0,,45.780402,19.579746,94,0.8805519682236888,Danube
conc,Danube_Lower,Lower Danube,bonobo,EUS_356,0.179728035170282,0.299365488712178,440,0.717884273741217,337.452192042233,0.736462935996243,331.808904307465,0.7091958358851725,Danube,3.0,0.0,45.569871,19.655458,60,0.2961188259976825,Danube
conc,Danube_Lower,Lower Danube,bonobo,EUS_357,0.19866539516152,0.296564829081001,440,0.737899676406626,347.291081511528,0.750532972780393,342.800989920196,0.37843392477264914,Danube,3.0,0.0,45.301246,19.743428,45,0.10737407859675956,Danube
conc,Danube_Lower,Lower Danube,bonobo,EUS_358,0.21296333486989,0.292877825130474,440,0.739982919533879,348.040482063055,0.750576176886171,349.486615302151,0.18775341319114539,Danube,3.0,,45.282738,19.814,33,-0.015177916948036855,Danube
conc,Danube_Lower,Lower Danube,bonobo,EUS_359,0.180367680360324,0.302693052094271,440,0.724146542621595,341.564897132259,0.738807835223401,327.472834946047,0.7313587373536804,Danube,4.0,,44.358347,21.0966,61,0.33737414749098443,Danube
conc,Danube_Lower,Lower Danube,bonobo,EUS_360,0.190631257456788,0.352653329633807,440,0.786961420447275,368.638029358729,0.792271947322266,555.978227588968,10.146489162074996,Danube,4.0,,44.366765,21.096424,98,0.9912905824258197,Danube
conc,Danube_Lower,Lower Danube,bonobo,EUS_361,0.173344319428286,0.325677730837409,440,0.760719462257241,357.967552050951,0.764162358290502,453.687097292311,1.8407637766403262,Danube,4.0,0.0,44.344192,20.973996,83,0.6384621069001359,Danube
conc,Danube_Lower,Lower Danube,bonobo,EUS_362,0.174238918477812,0.327909806655971,440,0.76417421691694,358.558272008073,0.766405362845348,469.217174073111,4.418057662229861,Danube,4.0,,44.344684,20.972656,85,0.6840183580401498,Danube
conc,Danube_Lower,Lower Danube,bonobo,EUS_363,0.217532424145278,0.296678372637465,440,0.744548417888408,347.219142810956,0.76062616934992,409.899209020221,0.23387309357343944,Danube,4.0,,44.344281,20.971995,17,-0.14023198194080821,Danube
conc,Danube_Lower,Lower Danube,bonobo,EUS_364,0.201741868201904,0.383424729509611,440,0.803927511316647,376.868802514501,0.806794006102323,721.84424200287,21.453857909694438,Danube,3.0,,44.374812,20.825511,102,1.2404902746948634,Danube
conc,Danube_Lower,Lower Danube,bonobo,EUS_365,0.177327351974171,0.334086607620308,440,0.769683317190006,361.926852727854,0.774721752428884,483.86356858292,1.5628687706666415,Danube,3.0,,44.368733,20.833973,91,0.7610545110626596,Danube
conc,Danube_Lower,Lower Danube,bonobo,EUS_366,0.180805308234693,0.346863557471354,440,0.768504831749818,361.355674118689,0.771151057232228,490.207873026955,4.834557932307801,Danube,3.0,0.0,44.394422,20.745402,99,0.8604611845377214,Danube
conc,Danube_Lower,Lower Danube,bonobo,EUS_367,0.195841579316722,0.377078612274667,440,0.783553401301946,367.682168208294,0.788450610955431,652.262010988362,92.0596687564631,Danube,7.0,4.2,44.921386,19.748796,100,1.2194249859116941,Danube
conc,Danube_Lower,Lower Danube,bonobo,EUS_368,0.170544834149637,0.306177493416076,440,0.715575435080958,338.146221460601,0.730864915880014,337.837475046114,2.204708654793122,Danube,1.0,0.0,44.994451,19.828862,68,0.43296491507137597,Danube
conc,Danube_Lower,Lower Danube,bonobo,EUS_369,0.203485977883434,0.300307719474862,440,0.736147119398835,347.024145349517,0.755758642230441,370.71659915933,2.010751433809881,Danube,1.0,0.0,45.0055,19.790131,26,-0.018631258823097338,Danube
conc,Danube_Lower,Lower Danube,bonobo,EUS_370,0.185126730342941,0.299882255040183,440,0.728181557032072,343.357255413647,0.742963001191925,316.02966563066,0.6409113351663563,Danube,3.0,,45.554139,19.681472,62,0.30285915090090854,Danube
conc,Danube_Lower,Lower Danube,bonobo,EUS_371,0.188069782307654,0.297811593603622,440,0.727458827452122,343.08450040185,0.741011530186607,339.086173170553,1.0506686596018544,Danube,2.0,0.0,45.7365,19.13925,52,0.19477267850469687,Danube
conc,Rhine_Lower,Lower Rhine,bonobo,EUS_084,0.177370296594575,0.287111179456969,573,0.764032385028948,444.54436206982,0.765257218756342,554.768484917689,0.2579073783538736,Rhine,,0.0,52.042027,5.109697,72,0.44892244755617494,Rhine
conc,Rhine_Lower,Lower Rhine,bonobo,EUS_111,0.175274159288562,0.302742904098328,573,0.814020582506788,474.125482307141,0.808191379754961,622.412981591221,9.799230786720548,Rhine,1.0,,50.810022,6.1050229,74,0.4817578037569467,Rhine
conc,Rhine_Lower,Lower Rhine,bonobo,EUS_112,0.192202007009426,0.339622823451557,573,0.86044861161041,500.399264477371,0.854517649345517,878.195192171526,68.01550349775431,Rhine,1.0,0.0,50.797846,6.079448,91,0.7833868865531464,Rhine
conc,Rhine_Lower,Lower Rhine,bonobo,EUS_113,0.17104201763833,0.297192617871634,573,0.818457641352961,476.64882823006,0.813489628020676,609.068167021625,9.723497569381728,Rhine,3.0,32.9,50.797832,6.229975,66,0.39034543073399086,Rhine
conc,Rhine_Lower,Lower Rhine,bonobo,EUS_114,0.183040097217267,0.341360119849961,573,0.866246282875343,503.959400842528,0.861190377634574,865.293490090268,57.54312460049475,Rhine,3.0,32.9,50.798113,6.230543,86,0.7322622819092515,Rhine
conc,Rhine_Lower,Lower Rhine,bonobo,EUS_115,0.180598391499071,0.321922160507127,573,0.848169053350343,493.510971565497,0.843569848490043,739.909997171778,37.03872319692765,Rhine,2.0,85.3,50.810022,6.105228,84,0.6468367430482106,Rhine
conc,Rhine_Lower,Lower Rhine,bonobo,EUS_116,0.167761127981797,0.298275029130671,573,0.8131380410965,472.916920112117,0.809640191093287,642.707846136153,14.046875527594047,Rhine,2.0,85.3,50.811671,6.105135,65,0.41517039417773016,Rhine
conc,Rhine_Lower,Lower Rhine,bonobo,EUS_218,0.191886780045328,0.282839494361924,573,0.803954093037068,467.884135854804,0.806691974852678,486.585123813074,0.17477425471873081,Rhine,,87.3,52.248188,5.053219,23,-0.1268484387201533,Rhine
conc,Rhine_Lower,Lower Rhine,bonobo,EUS_221,0.209585077305219,0.357575176724938,573,0.842448691579371,488.177996094298,0.841055776064278,1024.15938717161,3.4273090431207827,Rhine,3.0,87.3,52.248439,5.051222,104,0.8761306462764302,Rhine
conc,Rhine_Lower,Lower Rhine,bonobo,EUS_238,0.209799860093678,0.335139473134257,573,0.81832821109601,477.836671107471,0.820297281462756,727.387688957132,0.5203916786272432,Rhine,7.0,,51.471187,6.688798,108,0.7465149678125002,Rhine
conc,Rhine_Lower,Lower Rhine,bonobo,EUS_239,0.225767282687004,0.34613690548429,573,0.838653386769214,489.413564971141,0.840182959514188,797.675361685149,0.7075570565976357,Rhine,1.0,,51.479476,6.678543,113,0.8681634834389511,Rhine
conc,Rhine_Lower,Lower Rhine,bonobo,EUS_258,0.217420936131529,0.277803023314261,573,0.816096486297061,475.269272096745,0.818287856212905,497.013581073666,2.9777677462522905e-05,Rhine,4.0,8.4,50.29727,10.107735,3,-0.2737237434345081,Rhine
conc,Rhine_Lower,Lower Rhine,bonobo,EUS_259,0.216897277729962,0.27967149500489,573,0.819337080496032,477.104067721114,0.821908228998561,497.233334283949,5.9489411805908735e-05,Rhine,4.0,8.4,50.297581,10.106185,5,-0.2742121890127483,Rhine
conc,Rhine_Lower,Lower Rhine,bonobo,EUS_260,0.208966337013975,0.280858173148807,573,0.809149287177875,471.278769408134,0.80985350736707,468.573673430565,0.0022182391666683773,Rhine,4.0,8.4,50.297526,10.106084,10,-0.22298145846475265,Rhine
conc,Rhine_Lower,Lower Rhine,bonobo,EUS_261,0.1758546474541,0.285972224580023,573,0.792265935328352,461.647040017339,0.825192674301424,456.247723867615,4.0830932676915594,Rhine,4.0,8.4,50.297348,10.106423,51,0.2007315602526016,Rhine
conc,Rhine_Lower,Lower Rhine,bonobo,EUS_262,0.187680091051715,0.289088721590274,573,0.797422643466247,464.583231702229,0.796074999001475,502.806227567443,0.05425379374107739,Rhine,4.0,8.4,50.297559,10.108078,26,-0.033643189947931335,Rhine
conc,Rhine_Lower,Lower Rhine,bonobo,EUS_263,0.176407706518832,0.285846742708299,573,0.791984397871309,461.485656614449,0.822751484534492,452.741000929171,2.983053925879152,Rhine,4.0,8.4,50.2885,10.102729,51,0.19607107030072626,Rhine
conc,Rhine_Lower,Lower Rhine,bonobo,EUS_264,0.175509612347015,0.285166374588297,573,0.79061904946369,460.694002729146,0.813876125521225,468.273438674065,3.3919788550541154,Rhine,4.0,8.4,50.290859,10.100588,51,0.19931965210890887,Rhine
conc,Rhine_Lower,Lower Rhine,bonobo,EUS_265,0.20524452027722,0.283804484451727,573,0.81796089508533,476.337710782717,0.82015375589252,493.016181899393,0.05720908742014246,Rhine,1.0,0.0,50.016425,10.229141,12,-0.20074439882298592,Rhine
conc,Rhine_Lower,Lower Rhine,bonobo,EUS_266,0.204851750924868,0.284133846951571,573,0.818336030386419,476.492659614824,0.820684048388634,492.206611294375,0.07298572128985767,Rhine,1.0,,50.017327,10.228221,13,-0.19447930797748847,Rhine
conc,Rhine_Lower,Lower Rhine,bonobo,EUS_375,0.17657691265189,0.296869727787306,573,0.808663520896279,470.966490015217,0.813983154292727,483.679286468491,0.2099030831360593,Rhine,1.0,0.0,48.740521,8.135913,52,0.2162184061774581,Rhine
conc,Rhine_Lower,Lower Rhine,bonobo,EUS_381,0.205657760577916,0.285442718268964,573,0.817078776906502,475.805568040384,0.820117402899212,492.66640709994,0.023737978077579908,Rhine,1.0,0.0,50.364697,8.988803,13,-0.17499634298502859,Rhine
conc,Rhine_Lower,Lower Rhine,bonobo,EUS_382,0.186000282236306,0.304226845750543,573,0.818400273498333,476.537858904258,0.821345552537072,500.321721292194,0.0023220090458224325,Rhine,1.0,0.0,50.414425,8.882782,29,-0.0014307197469473297,Rhine
conc,Rhine_Lower,Lower Rhine,bonobo,EUS_383,0.181279502737365,0.301103619020674,573,0.804820059666483,468.780296435963,0.811092300311219,488.884652729176,0.13927946653270754,Rhine,1.0,0.0,50.4097711,8.9239639,35,0.09211347960094657,Rhine
conc,Rhine_Lower,Lower Rhine,bonobo,EUS_387,0.213923085693016,0.284183891806353,573,0.819955443966474,477.455313318062,0.822737635086944,503.044630830327,0.00020826418895593558,Rhine,1.0,0.0,52.159343,10.821136,4,-0.24002000182175992,Rhine
conc,Rhine_Lower,Lower Rhine,bonobo,EUS_388,0.21336082729367,0.284303403177721,573,0.819264496329414,477.059094675261,0.821931930953162,498.587603676914,0.00913766892791609,Rhine,1.0,,52.165596,10.832034,5,-0.23663014671361318,Rhine
conc,Rhine_Lower,Lower Rhine,bonobo,EUS_392,0.18584647637964,0.301531251868686,573,0.813801088307208,473.923897597386,0.816193800236055,494.692979106756,0.005382811251466463,Rhine,1.0,,52.388738,7.196858,31,0.024547929799528915,Rhine
conc,Rhine_Lower,Lower Rhine,bonobo,EUS_393,0.202007402482579,0.291976138285745,573,0.817697852438237,476.153481589346,0.820015554028669,492.266620957987,0.002389564463395213,Rhine,1.0,0.0,52.175367,10.684714,14,-0.14656462754372176,Rhine
conc,Rhine_Lower,Lower Rhine,bonobo,EUS_400,0.176435615471985,0.288957729262755,573,0.774320433207872,451.245841551876,0.783617198315564,489.33950883003,0.06649918603583888,Rhine,1.0,,50.654141,6.636399,58,0.3423544445681735,Rhine
conc,Rhine_Lower,Lower Rhine,bonobo,EUS_401,0.189568105576818,0.296853487598601,573,0.817322917873931,475.944288754944,0.819140021555716,500.523198153291,0.009816554195034488,Rhine,2.0,,51.575396,6.356239,27,-0.008854221336034942,Rhine
conc,Rhine_Lower,Lower Rhine,bonobo,EUS_402,0.179907830520827,0.300556357423181,573,0.809783456113733,471.109765294691,0.811521038343853,484.866999299535,0.025334682834736045,Rhine,1.0,,50.666319,6.554531,44,0.1399930442992833,Rhine
conc,Rhine_Lower,Lower Rhine,bonobo,EUS_403,0.176799285912194,0.301996997355986,573,0.811541022923912,472.198290485387,0.814590703177831,504.776401079938,0.38073184117626707,Rhine,1.0,1.4,49.077422,7.982825,37,0.11236140472774349,Rhine
conc,Rhine_Lower,Lower Rhine,bonobo,EUS_404,0.20778881738609,0.280558953393947,573,0.813934665516679,473.926443916934,0.817141796173982,476.378325415497,0.36728952246433566,Rhine,1.0,,49.236277,8.075976,14,-0.1967144540208739,Rhine
conc,Rhine_Lower,Lower Rhine,bonobo,EUS_405,0.20974191817857,0.285270791700391,573,0.820989889293168,477.975848816162,0.82413116710486,502.402820287686,0.1747995504276756,Rhine,1.0,14.9,49.238858,8.049594,8,-0.22137619048115195,Rhine
conc,Rhine_Lower,Lower Rhine,bonobo,EUS_406,0.172669281449072,0.294007356865605,573,0.753102468479651,438.332157339789,0.75873715711526,607.164161150889,2.4176930690838385,Rhine,1.0,,49.482365,8.19556,57,0.28143511923072273,Rhine
conc,Rhine_Lower,Lower Rhine,bonobo,EUS_407,0.211325926957176,0.281989779512986,573,0.817608521723199,476.109820300958,0.821231167497431,492.05849313358,0.0016728804186640794,Rhine,1.0,0.0,49.458909,8.097652,8,-0.2321802160735503,Rhine
conc,Rhine_Lower,Lower Rhine,bonobo,EUS_408,0.177740358804765,0.309509846298493,573,0.800243973715662,466.158298661185,0.812443930729555,471.047184166777,0.9531299093415642,Rhine,1.0,0.0,49.150369,8.052006,60,0.4599877131135774,Rhine
conc,Rhine_Lower,Lower Rhine,bonobo,EUS_409,0.207516808425343,0.282463124873052,573,0.808555434216991,470.922972483735,0.813043744808815,473.805130607043,0.010640690619452232,Rhine,1.0,0.0,49.173553,7.95339,11,-0.21323639919014462,Rhine
conc,Rhine_Lower,Lower Rhine,bonobo,EUS_410,0.1748850861335,0.305697913114051,573,0.794464974677945,462.824568610536,0.808124285068298,477.931142902828,1.0646528881909758,Rhine,1.0,,49.139221,8.063434,50,0.394050838756549,Rhine
conc,Rhine_Lower,Lower Rhine,bonobo,EUS_411,0.214788963686609,0.2821972612826,573,0.818622943016535,476.6907684382,0.822593485634618,493.778478977145,0.000121188559719258,Rhine,1.0,,49.140397,7.986364,5,-0.2591260299967922,Rhine
conc,Rhine_Lower,Lower Rhine,bonobo,EUS_412,0.188792260034584,0.287478562222454,573,0.801788035945969,466.723399408914,0.805487246347928,467.011255038219,0.0029340079179109935,Rhine,1.0,0.0,49.302446,8.147199,34,-0.039007324556123366,Rhine
conc,Rhine_Lower,Lower Rhine,bonobo,EUS_413,0.213359471991942,0.283946463121432,573,0.819246914608816,477.049289281577,0.822349226901412,501.356805273794,0.0033875755635067195,Rhine,1.0,,49.305376,8.079338,5,-0.25466808098055693,Rhine
conc,Rhine_Lower,Lower Rhine,bonobo,EUS_414,0.195774066200222,0.287631389074579,573,0.816687959549106,475.562094854779,0.820569574905919,487.090708914016,17.291982922811922,Rhine,1.0,13.1,49.258726,8.118499,22,-0.10455140852418132,Rhine
conc,Rhine_Lower,Lower Rhine,bonobo,EUS_415,0.211698921243526,0.282257682154113,573,0.81268847369502,473.290652454568,0.818523806740222,500.473226294323,0.18722237093132382,Rhine,1.0,0.0,49.265806,8.056276,7,-0.24006925198288281,Rhine
conc,Rhine_Lower,Lower Rhine,bonobo,EUS_416,0.174510803197732,0.292203989337266,573,0.762761032524379,444.501406957219,0.761958011027987,640.931524679779,5.791904571162355,Rhine,1.0,1.4,49.068706,8.005802,74,0.5138192490671403,Rhine
conc,Rhine_Lower,Lower Rhine,bonobo,EUS_417,0.216150907180044,0.281781487037518,573,0.821002891213466,477.959928519111,0.824152045286556,502.324652851352,0.0001189552028907174,Rhine,1.0,5.5,49.07187,7.948855,4,-0.2734656910018177,Rhine
conc,Rhine_Lower,Lower Rhine,bonobo,EUS_418,0.175169323052796,0.299490553888434,573,0.804910860461641,468.833070763365,0.805630446080254,472.645197768039,0.44878422612767915,Rhine,1.0,5.5,49.046771,7.986717,53,0.2749189017275695,Rhine
conc,Rhine_Lower,Lower Rhine,bonobo,EUS_419,0.213630110814333,0.283174495227484,573,0.820645543471636,477.850425115712,0.823689129847418,501.489566407262,0.00028785538393106294,Rhine,1.0,5.5,49.061533,7.947752,6,-0.2542939764963305,Rhine
conc,Rhine_Lower,Lower Rhine,bonobo,EUS_420,0.208344682013501,0.28606624087647,573,0.818368633758201,476.526010640346,0.821736739739,493.396475965735,0.0005671532594996934,Rhine,1.0,,49.28122,8.113479,11,-0.19989915396881744,Rhine
conc,Rhine_Lower,Lower Rhine,bonobo,EUS_421,0.20606177059631,0.289518869428562,573,0.818277402126789,476.492607847788,0.820672335657653,496.348297162106,0.002607511607480342,Rhine,1.0,0.0,49.281804,8.093535,10,-0.19487099968267044,Rhine
conc,Basin_Elbe,Elbe (whole basin),bonobo,EUS_018,0.184461752770365,0.263542692259835,1116,0.636112303077957,709.901330235001,0.637854428963565,1234.33867139191,76.83648854455568,Elbe,3.0,32.7,51.487434,11.752543,90,0.7600321896357944,Elbe
conc,Basin_Elbe,Elbe (whole basin),bonobo,EUS_019,0.193056976932158,0.231667306173043,1116,0.606365890163342,676.704333422289,0.616336298823556,801.704301501683,0.16104245181781476,Elbe,1.0,3.9,51.565046,11.545049,56,0.24811949229914104,Elbe
conc,Basin_Elbe,Elbe (whole basin),bonobo,EUS_020,0.224278703722536,0.217944645603056,1116,0.640340732792905,714.620257796882,0.648025714973998,731.080234688017,2.911678535691586,Elbe,2.0,,51.604375,11.404209,39,0.09499092664883053,Elbe
conc,Basin_Elbe,Elbe (whole basin),bonobo,EUS_021,0.276384339416039,0.213887723143736,1116,0.690902942770735,771.04768413214,0.691327570055554,1001.28353182313,0.001313724062286015,Elbe,2.0,0.0,51.610303,11.390604,3,-0.25974608624404805,Elbe
conc,Basin_Elbe,Elbe (whole basin),bonobo,EUS_022,0.206227167961254,0.227203489345086,1116,0.62497586387361,697.541147819633,0.631294962397145,798.853265261143,19.478567212871667,Elbe,1.0,19.0,51.64251,11.130862,45,0.16321200974911065,Elbe
conc,Basin_Elbe,Elbe (whole basin),bonobo,EUS_023,0.192365559157316,0.281483638646271,1116,0.662424237599059,739.26544916055,0.650111200713772,1327.15570923464,27.2386475642373,Elbe,2.0,6.7,51.645217,11.113781,98,0.9119260814940569,Elbe
conc,Basin_Elbe,Elbe (whole basin),bonobo,EUS_024,0.23980363998831,0.217515433602776,1116,0.654902959322803,730.871702604248,0.654930961178451,810.837223138476,0.036790282610781724,Elbe,2.0,19.0,51.741715,11.3577,29,-0.01920274788962753,Elbe
conc,Basin_Elbe,Elbe (whole basin),bonobo,EUS_025,0.238616539668337,0.216971802609552,1116,0.648232553717873,723.427529949146,0.648677275283586,857.982622624738,0.09785871874119151,Elbe,2.0,19.0,51.720914,11.296503,25,-0.04240336691084105,Elbe
conc,Basin_Elbe,Elbe (whole basin),bonobo,EUS_026,0.275570563619877,0.216652547386967,1116,0.688663848038817,768.54885441132,0.687761335874615,1024.07532220771,0.005775797451441809,Elbe,1.0,0.0,51.736073,11.148199,2,-0.254867323893641,Elbe
conc,Basin_Elbe,Elbe (whole basin),bonobo,EUS_027,0.193275955589125,0.225065137296612,1116,0.603012122319887,672.961528508994,0.633557267297587,829.270989912275,64.94661588896811,Elbe,5.0,16.1,51.847332,11.705812,53,0.2873010983668432,Elbe
conc,Basin_Elbe,Elbe (whole basin),bonobo,EUS_028,0.238854613666,0.210723087355588,1116,0.629698048162251,702.743021749072,0.634565085104245,747.543452480048,3.6197284127289797,Elbe,1.0,0.0,51.80495,11.187795,28,-0.032687267196875834,Elbe
